Date;Close
19-07-2024;23.520
18-07-2024;23.600
17-07-2024;23.580
16-07-2024;23.690
15-07-2024;23.590
12-07-2024;23.860
11-07-2024;23.620
10-07-2024;23.350
09-07-2024;23.110
08-07-2024;23.380
05-07-2024;23.410
04-07-2024;23.480
03-07-2024;23.400
02-07-2024;23.230
01-07-2024;23.420
28-06-2024;23.260
27-06-2024;23.270
26-06-2024;23.400
25-06-2024;23.580
24-06-2024;23.760
21-06-2024;23.620
20-06-2024;23.810
19-06-2024;23.600
18-06-2024;23.690
17-06-2024;23.530
14-06-2024;23.590
13-06-2024;23.650
12-06-2024;23.930
11-06-2024;23.750
10-06-2024;24.030
07-06-2024;24.050
06-06-2024;24.140
05-06-2024;24.090
04-06-2024;23.970
03-06-2024;24.090
31-05-2024;23.880
30-05-2024;23.950
29-05-2024;23.630
28-05-2024;23.780
27-05-2024;23.950
24-05-2024;23.830
23-05-2024;23.950
22-05-2024;23.970
21-05-2024;23.960
20-05-2024;23.950
17-05-2024;23.930
16-05-2024;23.840
15-05-2024;23.860
14-05-2024;23.570
13-05-2024;23.330
10-05-2024;23.300
09-05-2024;23.070
08-05-2024;23.070
07-05-2024;22.920
06-05-2024;22.630
03-05-2024;22.460
02-05-2024;22.410
01-05-2024;22.110
30-04-2024;22.260
29-04-2024;22.510
26-04-2024;22.440
25-04-2024;22.250
24-04-2024;22.370
23-04-2024;22.420
22-04-2024;22.060
19-04-2024;21.840
18-04-2024;21.920
17-04-2024;21.720
16-04-2024;21.640
15-04-2024;21.860
12-04-2024;21.890
11-04-2024;21.890
10-04-2024;21.970
09-04-2024;22.030
08-04-2024;22.190
05-04-2024;22.100
04-04-2024;22.360
03-04-2024;22.320
02-04-2024;22.320
01-04-2024;22.640
29-03-2024;22.640
28-03-2024;22.640
27-03-2024;22.620
26-03-2024;22.420
25-03-2024;22.370
22-03-2024;22.390
21-03-2024;22.310
20-03-2024;22.180
19-03-2024;22.170
18-03-2024;21.980
15-03-2024;21.990
14-03-2024;21.930
13-03-2024;22.050
12-03-2024;21.890
11-03-2024;21.780
08-03-2024;21.780
07-03-2024;21.810
06-03-2024;21.670
05-03-2024;21.530
04-03-2024;21.480
01-03-2024;21.500
29-02-2024;21.300
28-02-2024;21.370
27-02-2024;21.400
26-02-2024;21.500
23-02-2024;21.460
22-02-2024;21.530
21-02-2024;21.520
20-02-2024;21.410
19-02-2024;21.320
16-02-2024;21.320
15-02-2024;21.320
14-02-2024;21.340
13-02-2024;21.330
12-02-2024;21.500
09-02-2024;21.340
08-02-2024;21.370
07-02-2024;21.390
06-02-2024;21.540
05-02-2024;21.430
02-02-2024;21.460
01-02-2024;21.390
31-01-2024;21.560
30-01-2024;21.510
29-01-2024;21.330
26-01-2024;21.420
25-01-2024;21.330
24-01-2024;21.400
23-01-2024;21.130
22-01-2024;21.220
19-01-2024;21.030
18-01-2024;21.050
17-01-2024;21.040
16-01-2024;21.250
15-01-2024;21.330
12-01-2024;21.340
11-01-2024;21.170
10-01-2024;21.210
09-01-2024;21.110
08-01-2024;21.230
05-01-2024;21.130
04-01-2024;21.220
03-01-2024;21.050
02-01-2024;20.540
