Date;Close
20-06-2024;324.102
19-06-2024;323.611
18-06-2024;323.866
17-06-2024;323.297
14-06-2024;323.124
13-06-2024;324.459
12-06-2024;326.514
11-06-2024;325.078
10-06-2024;326.839
07-06-2024;323.760
06-06-2024;324.912
05-06-2024;325.833
04-06-2024;323.639
03-06-2024;327.167
31-05-2024;327.790
30-05-2024;325.453
29-05-2024;323.443
28-05-2024;326.326
27-05-2024;327.595
24-05-2024;327.017
23-05-2024;325.539
22-05-2024;328.763
21-05-2024;330.232
20-05-2024;330.895
17-05-2024;329.658
16-05-2024;329.760
15-05-2024;331.257
14-05-2024;329.844
13-05-2024;327.886
10-05-2024;328.647
09-05-2024;328.568
08-05-2024;326.770
07-05-2024;327.291
06-05-2024;326.066
03-05-2024;323.497
02-05-2024;322.611
01-05-2024;318.531
30-04-2024;318.331
29-04-2024;322.056
26-04-2024;320.429
25-04-2024;317.814
24-04-2024;320.745
23-04-2024;320.751
22-04-2024;317.940
19-04-2024;314.509
18-04-2024;315.077
17-04-2024;315.049
16-04-2024;317.154
15-04-2024;320.604
12-04-2024;324.024
11-04-2024;325.926
10-04-2024;324.583
09-04-2024;327.213
08-04-2024;326.496
05-04-2024;325.303
04-04-2024;323.620
03-04-2024;326.012
02-04-2024;326.336
01-04-2024;330.995
28-03-2024;331.849
27-03-2024;330.434
26-03-2024;325.597
25-03-2024;325.228
22-03-2024;326.100
21-03-2024;327.111
20-03-2024;323.783
19-03-2024;320.341
18-03-2024;318.418
15-03-2024;318.500
14-03-2024;318.190
13-03-2024;320.129
12-03-2024;320.413
11-03-2024;319.781
08-03-2024;321.315
07-03-2024;321.728
06-03-2024;319.831
05-03-2024;318.288
04-03-2024;320.102
01-03-2024;321.410
29-02-2024;319.265
27-02-2024;318.190
26-02-2024;315.608
23-02-2024;315.973
22-02-2024;315.696
21-02-2024;313.390
20-02-2024;313.676
19-02-2024;317.519
16-02-2024;317.206
15-02-2024;318.094
14-02-2024;314.304
13-02-2024;310.628
12-02-2024;317.073
09-02-2024;313.383
08-02-2024;311.739
07-02-2024;309.721
06-02-2024;309.793
05-02-2024;308.142
02-02-2024;309.833
01-02-2024;310.168
31-01-2024;307.946
30-01-2024;311.814
29-01-2024;314.096
26-01-2024;309.531
25-01-2024;309.946
24-01-2024;306.844
23-01-2024;308.939
22-01-2024;308.594
19-01-2024;304.416
18-01-2024;303.355
17-01-2024;301.721
16-01-2024;304.404
15-01-2024;305.888
12-01-2024;305.990
11-01-2024;305.767
09-01-2024;307.759
08-01-2024;307.853
05-01-2024;304.215
04-01-2024;304.791
03-01-2024;305.769
02-01-2024;311.919
