Date;Close
2024-04-02;10.35
2024-04-03;10.35
2024-04-04;10.36
2024-04-05;10.35
2024-04-06;10.35
2024-04-07;10.36
2024-04-08;10.35
2024-04-09;10.36
2024-04-10;10.35
2024-04-11;10.34
2024-04-12;10.36
2024-04-13;10.36
2024-04-14;10.36
2024-04-15;10.35
2024-04-16;10.34
2024-04-17;10.34
2024-04-18;10.34
2024-04-19;10.34
2024-04-20;10.34
2024-04-21;10.34
2024-04-22;10.35
2024-04-23;10.35
2024-04-24;10.34
2024-04-25;10.33
2024-04-26;10.35
2024-04-27;10.35
2024-04-28;10.35
2024-04-29;10.36
2024-04-30;10.34
2024-05-01;10.34
2024-05-02;10.35
2024-05-03;10.37
2024-05-04;10.37
2024-05-05;10.37
2024-05-06;10.37
2024-05-07;10.37
2024-05-08;10.36
2024-05-09;10.36
2024-05-10;10.36
2024-05-11;10.36
2024-05-12;10.36
2024-05-13;10.36
2024-05-14;10.36
2024-05-15;10.38
2024-05-16;10.38
2024-05-17;10.37
2024-05-18;10.37
2024-05-19;10.37
2024-05-20;10.37
2024-05-21;10.37
2024-05-22;10.37
2024-05-23;10.36
2024-05-24;10.35
2024-05-25;10.35
2024-05-26;10.35
2024-05-27;10.37
2024-05-28;10.36
2024-05-29;10.35
2024-05-30;10.37
2024-05-31;10.36
2024-06-01;10.36
2024-06-02;10.36
2024-06-03;10.38
2024-06-04;10.38
2024-06-05;10.38
2024-06-06;10.38
2024-06-07;10.37
2024-06-08;10.37
2024-06-09;10.37
2024-06-10;10.36
2024-06-11;10.36
2024-06-12;10.38
2024-06-13;10.38
2024-06-14;10.38
2024-06-15;10.38
2024-06-16;10.38
2024-06-17;10.38
2024-06-18;10.39
2024-06-19;10.39
2024-06-20;10.39
2024-06-21;10.39
2024-06-22;10.39
2024-06-23;10.39
2024-06-24;10.40
2024-06-25;10.40
2024-06-26;10.40
2024-06-27;10.40
2024-06-28;10.39
2024-06-29;10.39
2024-06-30;10.39
2024-07-01;10.39
2024-07-02;10.40
2024-07-03;10.40
2024-07-04;10.40
2024-07-05;10.41
2024-07-06;10.42
2024-07-07;10.42
2024-07-08;10.42
2024-07-09;10.42
2024-07-10;10.43
2024-07-11;10.44
2024-07-12;10.44
2024-07-13;10.44
2024-07-14;10.44
2024-07-15;10.45
2024-07-16;10.45
2024-07-17;10.45
2024-07-18;10.45
2024-07-19;10.45
2024-07-20;10.45
2024-07-21;10.45
2024-07-22;10.45
2024-07-23;10.45
2024-07-24;10.46
2024-07-25;10.46
2024-07-26;10.47
2024-07-27;10.47
2024-07-28;10.47
2024-07-29;10.47
2024-07-30;10.48
2024-07-31;10.48
2024-08-01;10.49
2024-08-02;10.50
2024-08-03;10.50
2024-08-04;10.50
2024-08-05;10.50
2024-08-06;10.50
2024-08-07;10.50
2024-08-08;10.50
2024-08-09;10.50
2024-08-10;10.51
2024-08-11;10.51
2024-08-12;10.51
2024-08-13;10.51
2024-08-14;10.51
2024-08-15;10.50
2024-08-16;10.50
2024-08-17;10.51
2024-08-18;10.51
2024-08-19;10.51
2024-08-20;10.51
2024-08-21;10.52
2024-08-22;10.52
2024-08-23;10.53
2024-08-24;10.53
2024-08-25;10.53
2024-08-26;10.52
2024-08-27;10.52
2024-08-28;10.52
2024-08-29;10.53
2024-08-30;10.52
2024-08-31;10.52
2024-09-01;10.52
2024-09-02;10.53
2024-09-03;10.53
2024-09-04;10.54
2024-09-05;10.54
2024-09-06;10.55
2024-09-07;10.55
2024-09-08;10.55
2024-09-09;10.55
2024-09-10;10.56
2024-09-11;10.56
2024-09-12;10.56
2024-09-13;10.56
2024-09-14;10.56
2024-09-15;10.56
2024-09-16;10.57
2024-09-17;10.57
2024-09-18;10.56
2024-09-19;10.57
2024-09-20;10.57
2024-09-21;10.57
2024-09-22;10.57
2024-09-23;10.58
2024-09-24;10.59
2024-09-25;10.59
2024-09-26;10.59
2024-09-27;10.60
2024-09-28;10.60
2024-09-29;10.60
2024-09-30;10.60
2024-10-01;10.60
2024-10-02;10.60
2024-10-03;10.60
2024-10-04;10.59
2024-10-05;10.59
2024-10-06;10.59
2024-10-07;10.58
2024-10-08;10.58
2024-10-09;10.58
2024-10-10;10.58
2024-10-11;10.57
2024-10-12;10.57
2024-10-13;10.57
2024-10-14;10.58
2024-10-15;10.59
2024-10-16;10.59
2024-10-17;10.60
2024-10-18;10.60
2024-10-19;10.60
2024-10-20;10.61
2024-10-21;10.59
2024-10-22;10.59
2024-10-23;10.60
2024-10-24;10.61
2024-10-25;10.60
2024-10-26;10.60
2024-10-27;10.60
2024-10-28;10.61
2024-10-29;10.60
2024-10-30;10.59
2024-10-31;10.58
2024-11-01;10.59
2024-11-02;10.59
2024-11-03;10.59
2024-11-04;10.59
2024-11-05;10.59
2024-11-06;10.59
2024-11-07;10.60
2024-11-08;10.60
2024-11-09;10.60
2024-11-10;10.60
2024-11-11;10.60
2024-11-12;10.61
2024-11-13;10.61
2024-11-14;10.62
2024-11-15;10.62
2024-11-16;10.62
2024-11-17;10.62
2024-11-18;10.61
2024-11-19;10.62
2024-11-20;10.62
2024-11-21;10.62
2024-11-22;10.64
2024-11-23;10.64
2024-11-24;10.64
2024-11-25;10.64
2024-11-26;10.64
2024-11-27;10.64
2024-11-28;10.65
2024-11-29;10.65
2024-11-30;10.65
2024-12-01;10.65
2024-12-02;10.66
2024-12-03;10.66
2024-12-04;10.66
2024-12-05;10.65
2024-12-06;10.66
2024-12-07;10.66
2024-12-08;10.66
2024-12-09;10.66
2024-12-10;10.66
2024-12-11;10.67
2024-12-12;10.66
2024-12-13;10.65
2024-12-14;10.65
2024-12-15;10.66
2024-12-16;10.66
2024-12-17;10.66
2024-12-18;10.66
2024-12-19;10.66
2024-12-20;10.66
2024-12-21;10.66
2024-12-22;10.66
2024-12-23;10.67
2024-12-24;10.67
2024-12-25;10.67
2024-12-26;10.67
2024-12-27;10.67
2024-12-28;10.67
2024-12-29;10.67
2024-12-30;10.67
2024-12-31;10.67
2025-01-01;10.67
2025-01-02;10.67
2025-01-03;10.66
2025-01-04;10.66
2025-01-05;10.66
2025-01-06;10.66
2025-01-07;10.66
2025-01-08;10.66
2025-01-09;10.66
2025-01-10;10.65
2025-01-11;10.65
2025-01-12;10.65
2025-01-13;10.65
2025-01-14;10.65
2025-01-15;10.66
2025-01-16;10.67
2025-01-17;10.67
2025-01-18;10.67
2025-01-19;10.67
2025-01-20;10.67
2025-01-21;10.67
2025-01-22;10.67
2025-01-23;10.67
2025-01-24;10.66
2025-01-25;10.66
2025-01-26;10.67
2025-01-27;10.67
2025-01-28;10.67
2025-01-29;10.67
2025-01-30;10.68
2025-01-31;10.68
2025-02-01;10.68
2025-02-02;10.68
2025-02-03;10.69
2025-02-04;10.69
2025-02-05;10.69
2025-02-06;10.69
2025-02-07;10.69
2025-02-08;10.69
2025-02-09;10.69
2025-02-10;10.69
2025-02-11;10.69
2025-02-12;10.69
2025-02-13;10.69
2025-02-14;10.69
2025-02-15;10.69
2025-02-16;10.69
2025-02-17;10.69
