Date;Close
25-07-2024;47.730
24-07-2024;48.120
23-07-2024;49.220
22-07-2024;48.800
19-07-2024;48.620
18-07-2024;49.040
17-07-2024;49.530
16-07-2024;50.290
15-07-2024;50.020
12-07-2024;49.960
11-07-2024;49.680
10-07-2024;49.530
09-07-2024;49.320
08-07-2024;49.500
05-07-2024;49.440
04-07-2024;49.280
03-07-2024;49.200
02-07-2024;48.900
01-07-2024;48.660
28-06-2024;48.930
27-06-2024;48.750
26-06-2024;48.610
25-06-2024;48.370
24-06-2024;48.470
21-06-2024;48.370
20-06-2024;48.410
19-06-2024;48.100
18-06-2024;48.090
17-06-2024;47.790
14-06-2024;47.830
13-06-2024;47.720
12-06-2024;47.930
11-06-2024;47.310
10-06-2024;47.440
07-06-2024;47.240
06-06-2024;46.980
05-06-2024;46.750
04-06-2024;46.050
03-06-2024;46.300
31-05-2024;45.720
30-05-2024;46.250
29-05-2024;46.640
28-05-2024;47.070
27-05-2024;47.140
24-05-2024;47.060
23-05-2024;47.320
22-05-2024;47.390
21-05-2024;47.190
20-05-2024;47.360
17-05-2024;47.150
16-05-2024;47.330
15-05-2024;47.100
14-05-2024;46.650
13-05-2024;46.560
10-05-2024;46.340
09-05-2024;46.250
08-05-2024;46.200
07-05-2024;46.180
06-05-2024;45.840
03-05-2024;45.620
02-05-2024;45.090
01-05-2024;44.660
30-04-2024;45.180
29-04-2024;45.320
26-04-2024;45.410
25-04-2024;44.380
24-04-2024;45.090
23-04-2024;44.780
22-04-2024;44.210
19-04-2024;44.090
18-04-2024;44.810
17-04-2024;44.820
16-04-2024;45.170
15-04-2024;45.930
12-04-2024;46.110
11-04-2024;46.220
10-04-2024;46.050
09-04-2024;45.970
08-04-2024;45.900
05-04-2024;45.740
04-04-2024;46.240
03-04-2024;46.090
02-04-2024;45.990
01-04-2024;46.360
29-03-2024;46.220
28-03-2024;46.120
27-03-2024;45.800
26-03-2024;45.830
25-03-2024;45.710
22-03-2024;46.040
21-03-2024;46.090
20-03-2024;45.180
19-03-2024;44.980
18-03-2024;45.020
15-03-2024;44.720
14-03-2024;45.170
13-03-2024;45.190
12-03-2024;45.360
11-03-2024;44.920
08-03-2024;45.010
07-03-2024;44.980
06-03-2024;44.920
05-03-2024;44.630
04-03-2024;45.250
01-03-2024;45.230
29-02-2024;44.860
28-02-2024;44.650
27-02-2024;44.860
26-02-2024;44.840
23-02-2024;44.910
22-02-2024;44.840
21-02-2024;44.070
20-02-2024;44.110
19-02-2024;44.600
16-02-2024;44.800
15-02-2024;44.700
14-02-2024;44.400
13-02-2024;44.310
12-02-2024;44.980
09-02-2024;44.600
08-02-2024;44.340
07-02-2024;44.000
06-02-2024;43.830
05-02-2024;43.590
02-02-2024;43.490
01-02-2024;42.890
31-01-2024;43.070
30-01-2024;43.580
29-01-2024;43.710
26-01-2024;43.620
25-01-2024;43.780
24-01-2024;43.580
23-01-2024;43.320
22-01-2024;42.930
19-01-2024;42.410
18-01-2024;42.140
17-01-2024;41.490
16-01-2024;42.010
15-01-2024;42.120
12-01-2024;42.160
11-01-2024;41.680
10-01-2024;41.750
09-01-2024;41.870
08-01-2024;41.630
05-01-2024;41.320
04-01-2024;41.430
03-01-2024;41.670
02-01-2024;42.170
